Filtering the log data using "process == "App""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-05-21 14:46:55.008211-0500 0x19a9ba   Default     0x0                  49849  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Launching process with config: bundleID: com.apple.WebKit.WebContent instance ID: Optional([_EXExtensionInstanceIdentifier: BDD34DA1-DECC-4376-9F34-4D22E26AAFDE])
2026-05-21 14:46:55.015418-0500 0x19a964   Default     0x0                  49849  0    App: (AVKit) [com.apple.avkit:AVKit] +[AVPictureInPicturePlatformAdapter isPictureInPictureSupported]_block_invoke isPictureInPictureSupported NO
2026-05-21 14:46:55.018366-0500 0x19a964   Default     0x0                  49849  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-05-21 14:46:55.018439-0500 0x19a964   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103bc8a00] activating connection: mach=true listener=false peer=false name=com.apple.IOSurface.Remote
2026-05-21 14:46:55.018737-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/FF443E22-FAB5-4DEB-8BAE-499271F163C7/Library/WebKit/com.barnabassoftware.pastoralcare.messaging/WebsiteData/MediaKeys/v1'
2026-05-21 14:46:55.018753-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d8120 - [PID=0, throttler=0x10f104190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2026-05-21 14:46:55.018833-0500 0x19a9b9   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103bc8c80] activating connection: mach=true listener=false peer=false name=com.apple.accessibility.mediaaccessibilityd
2026-05-21 14:46:55.020298-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::constructor, site isolation enabled 0
2026-05-21 14:46:55.020344-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Media] PlaybackSessionManagerProxy::PlaybackSessionManagerProxy(2906663760)
2026-05-21 14:46:55.020352-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::VideoPresentationManagerProxy(2906663760)
2026-05-21 14:46:55.020547-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Process] 0x10f104100 - [PID=0] WebProcessProxy::addExistingWebPage: webPage=0x103a68e18, pageProxyID=7, webPageID=8
2026-05-21 14:46:55.020573-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Storage] WebsiteDataStore::propagateSettingUpdates (0x1031eb0c8) sessionID=1, OptInCookiePartitioning enabled, setting ThirdPartyCookieBlockingMode::AllExceptPartitioned
2026-05-21 14:46:55.020582-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x10f0f00e0 - [PID=0] WebProcessCache::updateCapacity: Cache is disabled by client
2026-05-21 14:46:55.020736-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/FF443E22-FAB5-4DEB-8BAE-499271F163C7/Library/Caches/com.apple.WebKit.GPU'
2026-05-21 14:46:55.020835-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Sandbox] Successfully created a sandbox extension for '/Users/matthewhon/Library/Developer/CoreSimulator/Devices/B8F03C46-BDBF-406A-83F1-BD928AE06139/data/Containers/Data/Application/FF443E22-FAB5-4DEB-8BAE-499271F163C7/tmp/com.apple.WebKit.GPU'
2026-05-21 14:46:55.020855-0500 0x19a964   Default     0x0                  49849  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-05-21 14:46:55.020867-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d8240 - [PID=0, throttler=0x10f13c270] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2026-05-21 14:46:55.021021-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:TextInteraction] Conforming to BrowserEngineKit text input protocol
2026-05-21 14:46:55.023939-0500 0x19a9a7   Default     0x0                  49849  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Launching process with config: bundleID: com.apple.WebKit.GPU instance ID: Optional([_EXExtensionInstanceIdentifier: 9902C386-8666-4DAB-A1C9-3AE05A5A2F7D])
2026-05-21 14:46:55.025079-0500 0x19a964   Default     0x0                  49849  2    App: (UserNotifications) [com.apple.UserNotifications:Connections] [com.barnabassoftware.pastoralcare.messaging] Creating a user notification center
2026-05-21 14:46:55.028948-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::loadRequest:
2026-05-21 14:46:55.029177-0500 0x19a964   Default     0x0                  49849  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Creating side-channel connection to com.apple.runningboard
2026-05-21 14:46:55.029191-0500 0x19a964   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103bc9f40] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-05-21 14:46:55.029452-0500 0x19a964   Default     0x0                  49849  0    App: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 226df5e0000c2b9 that resolved to: [app<com.barnabassoftware.pastoralcare.messaging((null))>:49849]
2026-05-21 14:46:55.029513-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Process] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::WebPageProxy::shouldForceForegroundPriorityForClientNavigation() returns 1 based on PageClient::canTakeForegroundAssertions()
2026-05-21 14:46:55.029522-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d82d0 - [PID=0, throttler=0x10f104190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Client navigation'
2026-05-21 14:46:55.029534-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Loading] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::loadRequestWithNavigationShared:
2026-05-21 14:46:55.029665-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f1600e0 - NavigationState is taking a process network assertion because a page load started
2026-05-21 14:46:55.029672-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Process] Taking network activity on WebProcess with PID 0
2026-05-21 14:46:55.029678-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d8300 - [PID=0, throttler=0x10f104190] ProcessThrottler::Activity::Activity: Starting background activity / 'Page Load'
2026-05-21 14:46:55.033809-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x10f0f8100 - ApplicationStateTracker::setIsInBackground: 0
2026-05-21 14:46:55.033823-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x10f0f8100 - ApplicationStateTracker: add observers for scene
2026-05-21 14:46:55.033838-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103a59400 - WKApplicationStateTrackingView: View with page [0x103a68e18, pageProxyID=7] was added to a window, _lastObservedStateWasBackground=0, isNowBackground=0
2026-05-21 14:46:55.043461-0500 0x19a9b8   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133411900] activating connection: mach=true listener=false peer=false name=com.apple.fontservicesd
2026-05-21 14:46:55.045991-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::updateActivityState: view visibility state changed 0 -> 1
2026-05-21 14:46:55.047674-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] Activating connection to server: (null)
2026-05-21 14:46:55.047755-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] server remote target <BSXPCServiceConnectionProxy<BKSKeyboardServiceClientToServerIPC>: 0x103a72140>
2026-05-21 14:46:55.047773-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:46:55.047970-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103bdb3c0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.048033-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:46:55.048110-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103bdb3c0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.048594-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:46:55.048693-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103bdb460> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.048707-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:46:55.048756-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103bdb460> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.049738-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:HardwareKeyboard] -[UIApplication GSKeyboardForHWLayout:senderID:forceRebuild:createIfNeeded:], New hardware layout is created with US layout and 0 standardType.
2026-05-21 14:46:55.049803-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:46:55.049916-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x103bdb4e0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.049934-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:46:55.049992-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x103bdb4e0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:46:55.050004-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::viewIsBecomingVisible:
2026-05-21 14:46:55.059900-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ScreenTime] Screen Time has updated to use the system shield for any blocked URL.
2026-05-21 14:46:55.059953-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x103a68e18 - [pageProxyID=7, webPageID=8, PID=0] WebPageProxy::updateThrottleState: UIProcess is taking a foreground assertion because the view is visible
2026-05-21 14:46:55.059965-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x10f0d8390 - [PID=0, throttler=0x10f104190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'View is visible'
2026-05-21 14:46:55.059991-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:RemoteLayerTree] RemoteLayerTreeDrawingAreaProxy(10)::hideContentUntilPendingUpdate
2026-05-21 14:46:55.060017-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ViewState] 0x103bbc000 (pageProxyID=7) -[WKWebView _endLiveResize]
2026-05-21 14:46:55.061105-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x1031e87e0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B) Scene updated orientation preferences: none -> ( Pu Ll Lr )
2026-05-21 14:46:55.065692-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2026-05-21 14:46:55.065754-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x1031e87e0: Window became key in scene: UIWindow: 0x1039c4000; contextId: 0xA61B044F: reason: UIWindowScene: 0x1031e87e0: Window requested to become key in scene: 0x1039c4000
2026-05-21 14:46:55.065773-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x1031e87e0; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x1039c4000; reason: UIWindowScene: 0x1031e87e0: Window requested to become key in scene: 0x1039c4000
2026-05-21 14:46:55.065809-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x1039c4000; contextId: 0xA61B044F; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default
2026-05-21 14:46:55.065847-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x103a70070] Begin local event deferring requested for token: 0x103869020; environments: 1; reason: UIWindowScene: 0x1031e87e0: Begin event deferring in keyboardFocus for window: 0x1039c4000
2026-05-21 14:46:55.066259-0500 0x19a9b9   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] BKSHIDEventDeliveryManager - connection activation
2026-05-21 14:46:55.066963-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 10; deactivation reasons: 3104 -> 2080; animating application lifecycle event: 1
2026-05-21 14:46:55.067119-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 2080 -> 6176; animating application lifecycle event: 1
2026-05-21 14:46:55.067143-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 11; deactivation reasons: 6176 -> 4128; animating application lifecycle event: 1
2026-05-21 14:46:55.067206-0500 0x19a964   Default     0x0                  49849  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneIntelligenceSupportSettings> on FBSSceneSettings
2026-05-21 14:46:55.067663-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x1031e87e0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:46:55.067404-0500 0x19a9b6   Default     0x0                  49849  0    App: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2026-05-21 14:46:55.067419-0500 0x19a9b9   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x10386b6c0; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default; status: ancestor> was:target
2026-05-21 14:46:55.067810-0500 0x19a9b6   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x13346d720] Session created.
2026-05-21 14:46:55.067818-0500 0x19a9b6   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x13346d720] Session created from connection [0x1334670c0]
2026-05-21 14:46:55.067835-0500 0x19a9b6   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x1334670c0] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2026-05-21 14:46:55.067925-0500 0x19a9b6   Default     0x0                  49849  0    App: (libxpc.dylib) [com.apple.xpc:session] [0x13346d720] Session activated
2026-05-21 14:46:55.076912-0500 0x19a9b8   Activity    0x86d398             49849  0    App: (RunningBoardServices) didChangeInheritances
2026-05-21 14:46:55.079048-0500 0x19a9b8   Activity    0x86d399             49849  0    App: (RunningBoardServices) didChangeInheritances
2026-05-21 14:46:55.082343-0500 0x19a964   Default     0x0                  49849  0    App: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:1 [98740357-66DA-444B-9458-AA9D67DC805D] (reporting strategy default)>
2026-05-21 14:46:55.082362-0500 0x19a964   Default     0x0                  49849  0    App: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:2 [9623E559-3F63-4EB0-897C-4B3119F3F34C] (reporting strategy default)>
2026-05-21 14:46:55.082371-0500 0x19a964   Default     0x0                  49849  0    App: (Network) [com.apple.network:activity] Set activity <nw_activity 50:1 [98740357-66DA-444B-9458-AA9D67DC805D] (reporting strategy default)> as the global parent
2026-05-21 14:46:55.082389-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 1
2026-05-21 14:46:55.082430-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 1 and description: <_UIBackgroundTaskInfo: 0x103894c80>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 66216 (elapsed = 0), _expireHandler: (null)
2026-05-21 14:46:55.082462-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x1031de6a0> (used by background task with identifier 1: <_UIBackgroundTaskInfo: 0x103894c80>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 66216 (elapsed = 0))
2026-05-21 14:46:55.082479-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x1031de6a0> for task identifier: 1
2026-05-21 14:46:55.082571-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Touch: not found, path="/System/Library/EventTimingProfiles/Sim.Touch.plist"
2026-05-21 14:46:55.082589-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Pencil: not found, path="/System/Library/EventTimingProfiles/Sim.Pencil.plist"
2026-05-21 14:46:55.082620-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:UpdateScheduler] Target list changed: <CADisplay:LCD PurpleMain>
2026-05-21 14:46:55.083039-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.barnabassoftware.pastoralcare.messaging-default  persistentID: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B
2026-05-21 14:46:55.083165-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x1031e87e0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:46:55.083267-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] StorageAccessPromptQuirkController::didUpdateCachedListData: Loaded 1 storage access prompt(s) quirks from WebPrivacy.
2026-05-21 14:46:55.083506-0500 0x19a964   Default     0x0                  49849  1    App: (GameController) [com.apple.gamecontroller:Session] Creating the shared game controller session...
2026-05-21 14:46:55.084701-0500 0x19a964   Default     0x0                  49849  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x1038ff840; process scope; status: target> was:none
2026-05-21 14:46:55.084718-0500 0x19a964   Activity    0x86d39a             49849  0    App: (GameController) [GCDeviceSession] Activate
2026-05-21 14:46:55.085014-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x103a70070] Scene target of event deferring environments did update: scene: 0x1031e87e0; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2026-05-21 14:46:55.085036-0500 0x19a964   Default     0x0                  49849  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x1031e87e0; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.barnabassoftware.pastoralcare.messaging-default
2026-05-21 14:46:55.085322-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x1031e87e0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:46:55.085395-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.barnabassoftware.pastoralcare.messaging-default  persistentID: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B
2026-05-21 14:46:55.085441-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 12; deactivation reasons: 4128 -> 32; animating application lifecycle event: 1
2026-05-21 14:46:55.085478-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] Send setDeactivating: N (-DeactivationReason:SuspendedEventsOnly)
2026-05-21 14:46:55.085623-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 5; deactivation reasons: 32 -> 0; animating application lifecycle event: 0
2026-05-21 14:46:55.085708-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::applicationDidBecomeActive(2906663760)
2026-05-21 14:46:55.085717-0500 0x19a964   Activity    0x86d39b             49849  0    App: (GameController) Notify ApplicationDidBecomeActive
2026-05-21 14:46:55.086272-0500 0x19a9a6   Activity    0x86d39c             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.087160-0500 0x19a9a6   Activity    0x86d39d             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.087404-0500 0x19a964   Default     0x0                  49849  0    App: (WebKit) [com.apple.WebKit:TextInput] Started deferring input view updates (01)
2026-05-21 14:46:55.088330-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0x103a59400; frame = (0 0; 0 0); opaque = NO; > force:N
2026-05-21 14:46:55.088468-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 1 (automaticKeyboard: 1, reloadIdentifier: F9825152-DE85-4588-8154-C6FB81F76D33)
2026-05-21 14:46:55.088511-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0x103a59400; frame = (0 0; 0 0); opaque = NO; >, automaticKeyboard: 1, force: 0
2026-05-21 14:46:55.088536-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, disableAutomaticKeyboardUI return empty
2026-05-21 14:46:55.088900-0500 0x19a9a6   Activity    0x86d39e             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.089996-0500 0x19a9a6   Activity    0x86d39f             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.090870-0500 0x19a9a6   Activity    0x86d460             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.091814-0500 0x19a9a6   Activity    0x86d461             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.092754-0500 0x19a9a6   Activity    0x86d462             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.093808-0500 0x19a9a6   Activity    0x86d463             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.094719-0500 0x19a9a6   Activity    0x86d464             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.095665-0500 0x19a9a6   Activity    0x86d465             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.096570-0500 0x19a9a6   Activity    0x86d466             49849  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:46:55.098817-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:TrackingElementWindowController] Change from input view set: (null)
2026-05-21 14:46:55.098842-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:TrackingElementWindowController] Change to input view set: (null)
2026-05-21 14:46:55.099381-0500 0x19a964   Default     0x0                  49849  0    App: (UIKitCore) [com.apple.UIKit:KeyboardLayoutGuide] _moveGuideOffscreenAtEdge: 4
