Timestamp                       Thread     Type        Activity             PID    TTL  
2026-05-21 14:15:30.516959-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x10363feb0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:15:30.517045-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:UpdateScheduler] Target list changed: <CADisplay:LCD PurpleMain>
2026-05-21 14:15:30.517151-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:TextInput] Started deferring input view updates (01)
2026-05-21 14:15:30.518378-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0x103e5d400; frame = (0 0; 0 0); opaque = NO; > force:N
2026-05-21 14:15:30.518590-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 1 (automaticKeyboard: 1, reloadIdentifier: 7F1EA2FC-44EA-48D1-BED3-69F916B1FA47)
2026-05-21 14:15:30.518627-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0x103e5d400; frame = (0 0; 0 0); opaque = NO; >, automaticKeyboard: 1, force: 0
2026-05-21 14:15:30.518649-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, disableAutomaticKeyboardUI return empty
2026-05-21 14:15:30.522730-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:TrackingElementWindowController] Change from input view set: (null)
2026-05-21 14:15:30.522766-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:TrackingElementWindowController] Change to input view set: (null)
2026-05-21 14:15:30.523763-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardLayoutGuide] _moveGuideOffscreenAtEdge: 4
2026-05-21 14:15:30.523794-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardLayoutGuide] changeOffsetConstants: offset is changing to {0, 0} [previous offset: {-1, -1}]
2026-05-21 14:15:30.524073-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardLayoutGuide] changeSizingConstants: size is changing [not transitioning] to {402, 0} [previous size: {1, 0}]
2026-05-21 14:15:30.534924-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardUI] -[_UIKeyboardStateManager initWithPresentationDelegateView:forCustomInputView:] UIDevice.currentDevice._hardwareKeyboardAvailable = YES
2026-05-21 14:15:30.534973-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.535296-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x1338bd580> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.535344-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.535452-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x1338bd580> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.554911-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103fc5400] activating connection: mach=true listener=false peer=false name=com.apple.TextInput
2026-05-21 14:15:30.555166-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.555524-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x1338bd060> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.555566-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.555680-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x1338bd060> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.583792-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.584338-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x1338bd9a0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.584361-0500 0x185b67   Default     0x0                  36684  0    App: (RunningBoardServices) [com.apple.runningboard:process] Starting death monitoring for handle [xpcservice<com.apple.WebKit.Networking([app<com.barnabassoftware.pastoralcare.messaging((null))>:36684])>{vt hash: 114736818}[uuid:21FB7982-92B6-4A3D-8CBD-891A4BBCA0DC]{definition:com.apple.WebKit.Networking[extension][client]}:36686]
2026-05-21 14:15:30.584377-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.584508-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x1338bd9a0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.586692-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.586893-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x1338bd960> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.586923-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.587017-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x1338bd960> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.589794-0500 0x185b52   Activity    0x7fb99b             36684  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:15:30.591134-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x133942c40>: Updating mode. Haptics: unsupported. Haptics: disabled. Ringer: on. Sound: enabled. Mode: audio only
2026-05-21 14:15:30.592219-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.592458-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x1338bcfe0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.592498-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.592633-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x1338bcfe0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.592687-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:(nil) forSetDelegate:<WKContentView: 0x103e5d400> force:NO delayEndInputSession:YES
2026-05-21 14:15:30.592838-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] endInputSession completion is disabled
2026-05-21 14:15:30.592990-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] [Interface Orientation] was:Interface Unknown now:UIInterfaceOrientationPortrait reason:Using key window scene
2026-05-21 14:15:30.594783-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2026-05-21 14:15:30.595986-0500 0x185b67   Default     0x0                  36684  0    App: (ExtensionFoundation) [com.apple.extensionkit:launch] Created new process ExtensionProcess: bundleID: com.apple.WebKit.Networking instance ID: Optional([_EXExtensionInstanceIdentifier: 21FB7982-92B6-4A3D-8CBD-891A4BBCA0DC]) pid: 36686.
2026-05-21 14:15:30.596227-0500 0x185b65   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Process] AssertionCapability::AssertionCapability: taking assertion Foreground
2026-05-21 14:15:30.609562-0500 0x185b65   Activity    0x7fb99c             36684  0    App: (RunningBoardServices) didChangeInheritances
2026-05-21 14:15:30.641036-0500 0x185b52   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:DynamicKeyplaneView] <TUIKeyplaneView: 0x103dd3800> changed keyplane size to {402, 216}; docked
2026-05-21 14:15:30.641395-0500 0x185b52   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:DynamicKeyplaneView] Setting dynamic keyplane: Dynamic-QWERTY-British-Small_Capital-Letters
2026-05-21 14:15:30.645474-0500 0x185b52   Default     0x0                  36684  0    App: (PrototypeTools) [PrototypeTools:domain] Not observing PTDefaults on customer install.
2026-05-21 14:15:30.645627-0500 0x185b65   Default     0x0                  36684  0    App: (CallKit) [com.apple.calls.callkit:Default] Call host has no calls
2026-05-21 14:15:30.652621-0500 0x185b67   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] -[TUIKeyboardCandidateMultiplexer installGeneratorForSource:]_block_invoke: Multiplexer is installing generator for source: 1
2026-05-21 14:15:30.652753-0500 0x185b67   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] -[TUIKeyboardCandidateMultiplexer installGeneratorForSource:]_block_invoke: Multiplexer is installing generator for source: 3
2026-05-21 14:15:30.652932-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardUI] Creating a new RTI client
2026-05-21 14:15:30.653192-0500 0x185b52   Default     0x0                  36684  0    App: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:3] Alloc com.apple.inputservice.input-ui-host
2026-05-21 14:15:30.653245-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133a9d680] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-05-21 14:15:30.653523-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardUI] creating new AutofillUI connection
2026-05-21 14:15:30.654101-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133a9d7c0] activating connection: mach=true listener=false peer=false name=com.apple.rti-screencontinuity
2026-05-21 14:15:30.654181-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133a9d7c0] failed to do a bootstrap look-up: xpc_error=[3: No such process]
2026-05-21 14:15:30.654193-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133a9d7c0] invalidated after a failed init
2026-05-21 14:15:30.654260-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginAllowingRemoteTextInput:]  Begin allowing remote text input: 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.654263-0500 0x185b65   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _configureConnection:withMachName:]_block_invoke_2  Client connection to service was invalidated: <NSXPCConnection: 0x133aa8140> connection to service named com.apple.rti-screencontinuity
2026-05-21 14:15:30.660160-0500 0x185b67   Default     0x0                  36684  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] [FBSSystemService][0x17e] Sending request to open "com.apple.iMessageAppsViewService"
2026-05-21 14:15:30.662674-0500 0x185b67   Default     0x0                  36684  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] [FBSSystemService][0x17e] Request successful: <BSProcessHandle: 0x13393e280; iMessageAppsVie:34809; valid: YES>
2026-05-21 14:15:30.662941-0500 0x185b65   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x103d03a80] activating connection: mach=true listener=false peer=false name=com.apple.iMessageAppsViewService.warmup-connection
2026-05-21 14:15:30.670623-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x103df8480>; (empty)> windowScene: <UIWindowScene: 0x10363feb0; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B; activationState: UISceneActivationStateForegroundInactive>
2026-05-21 14:15:30.674877-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] isWritingToolsHandlingKeyboardTracking:Y (WT ready:Y, Arbiter ready:Y)
2026-05-21 14:15:30.674929-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards prepareToMoveKeyboard:withIAV:isIAVRelevant:showing:notifyRemote:forScene:] position: {{0, 0}, {0, 0}} visible: 0; notifyRemote: 1; isMinimized: NO
2026-05-21 14:15:30.675043-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
2026-05-21 14:15:30.679922-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0x103e5d400; frame = (0 0; 0 0); opaque = NO; > force:N
2026-05-21 14:15:30.680054-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.680354-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x133ae8b60> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.680388-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.680526-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x133ae8b60> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.680564-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:<WKContentView: 0x103e5d400> forSetDelegate:(nil) force:NO delayEndInputSession:NO
2026-05-21 14:15:30.680946-0500 0x185b52   Error       0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:performInputOperation:]  Can only perform input operation for an active session. sessionID = 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.681090-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient endAllowingRemoteTextInput:completion:]  End allowing remote text input: 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.681327-0500 0x185b65   Default     0x0                  36684  0    App: (Network) [com.apple.network:path] nw_path_evaluator_start [61FF1C49-1FC5-4AAB-88F2-77EA9730E1F6 <NULL> generic, multipath service: handover, attribution: developer]
	path: satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown
2026-05-21 14:15:30.681340-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2026-05-21 14:15:30.681401-0500 0x185b65   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133af0000] activating connection: mach=true listener=false peer=false name=com.apple.SystemConfiguration.NetworkInformation_sim
2026-05-21 14:15:30.681599-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Text input session suggestions changed. sessionID = (null)
2026-05-21 14:15:30.681672-0500 0x185b65   Default     0x0                  36684  0    App: (Network) [com.apple.network:path] nw_path_evaluator_cancel [61FF1C49-1FC5-4AAB-88F2-77EA9730E1F6] cancel
2026-05-21 14:15:30.681732-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 0 (automaticKeyboard: 1, reloadIdentifier: DC13F1F3-6D19-4638-BF79-D19824C445FC)
2026-05-21 14:15:30.681775-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0x103e5d400; frame = (0 0; 0 0); opaque = NO; >, automaticKeyboard: 1, force: 0
2026-05-21 14:15:30.681797-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, disableAutomaticKeyboardUI return empty
2026-05-21 14:15:30.681974-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: YES
2026-05-21 14:15:30.682173-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] connected: (
    "<BKSHIDKeyboardDevice: 0x133ae8da0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.682199-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] currently observing: NO
2026-05-21 14:15:30.682285-0500 0x185b52   Default     0x0                  36684  0    App: (BackBoardServices) [com.apple.BackBoard:Keyboard] disconnected: (
    "<BKSHIDKeyboardDevice: 0x133ae8da0> {\n    senderID: 0xACEFADE00000003;\n    transport: <nil>;\n    language: <nil>;\n    layout: US;\n    countryCode: 0;\n    standardType: 4294967295;\n    subinterfaceID: 0;\n    capsLockKeyHasLanguageSwitchLabel: NO;\n    globeKeyLabelHasGlobeSymbol: NO;\n}"
)
2026-05-21 14:15:30.682308-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:(nil) forSetDelegate:<WKContentView: 0x103e5d400> force:NO delayEndInputSession:NO
2026-05-21 14:15:30.683939-0500 0x185b65   Default     0x0                  36684  0    App: (Network) [com.apple.network:path] nw_path_evaluator_start [850AED11-C591-407E-B279-04F6F48EEDD5 <NULL> generic, multipath service: handover, attribution: developer]
	path: satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown
2026-05-21 14:15:30.686600-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: (null), new: (null)
2026-05-21 14:15:30.701048-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginAllowingRemoteTextInput:]  Begin allowing remote text input: 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.702346-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x103df8480>; (empty)> windowScene: <UIWindowScene: 0x10363feb0; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B; activationState: UISceneActivationStateForegroundInactive>
2026-05-21 14:15:30.702568-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards prepareToMoveKeyboard:withIAV:isIAVRelevant:showing:notifyRemote:forScene:] position: {{0, 0}, {0, 0}} visible: 0; notifyRemote: 1; isMinimized: NO
2026-05-21 14:15:30.702629-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
2026-05-21 14:15:30.702681-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Text input session suggestions changed. sessionID = 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.702769-0500 0x185b52   Error       0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:RTILog] -[RTIInputSystemClient remoteTextInputSessionWithID:textSuggestionsChanged:]  Can only set suggestions for an active session. sessionID = 77786269-86D7-49EE-9C65-FD84DF8611D9
2026-05-21 14:15:30.703336-0500 0x185b52   Default     0x0                  36684  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x133af21c0] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-05-21 14:15:30.704704-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x10363feb0> (ECD4AB71-E492-4A02-98DE-9F06FAD8D62B)
2026-05-21 14:15:30.704889-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.barnabassoftware.pastoralcare.messaging-default  persistentID: ECD4AB71-E492-4A02-98DE-9F06FAD8D62B
2026-05-21 14:15:30.704994-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 12; deactivation reasons: 4128 -> 32; animating application lifecycle event: 1
2026-05-21 14:15:30.705068-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] Send setDeactivating: N (-DeactivationReason:SuspendedEventsOnly)
2026-05-21 14:15:30.705147-0500 0x185b52   Default     0x0                  36684  0    App: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = YES)
2026-05-21 14:15:30.705581-0500 0x185b52   Default     0x0                  36684  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 5; deactivation reasons: 32 -> 0; animating application lifecycle event: 0
2026-05-21 14:15:30.705720-0500 0x185b52   Default     0x0                  36684  0    App: (WebKit) [com.apple.WebKit:Fullscreen] PlaybackSessionManagerProxy::applicationDidBecomeActive(2906663760)
2026-05-21 14:15:30.705750-0500 0x185b52   Activity    0x7fb99d             36684  0    App: (GameController) Notify ApplicationDidBecomeActive
2026-05-21 14:15:30.706181-0500 0x185b67   Activity    0x7fb99e             36684  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:15:30.707242-0500 0x185b67   Activity    0x7fb99f             36684  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:15:30.709197-0500 0x185b65   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are not complete.
2026-05-21 14:15:30.709776-0500 0x185b67   Activity    0x7fba90             36684  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
2026-05-21 14:15:30.709920-0500 0x185b65   Default     0x0                  36684  0    App: (TextInputUI) [com.apple.TextInputUI:CandidateGeneration] All generators are not complete.
2026-05-21 14:15:30.712032-0500 0x185b67   Activity    0x7fba91             36684  0    App: (CoreFoundation) Updating Key-Value Observers Of Preferences
